borrower_id,age,gender,location,has_mobile_money,has_bank_account,employment_type,monthly_income,months_active,monthly_tx_count,previous_defaults,informal_borrowing_history,default
1440,72,M,Urban,0,0,Informal,11297.459349261866,103,45,0,1,0
1441,62,M,Rural,0,0,Self-Employed,7288.845455832923,114,7,0,0,0
1442,47,M,Rural,1,1,Self-Employed,9545.269178711751,29,18,0,0,0
1443,71,M,Rural,0,0,Informal,13349.643275069875,35,22,0,0,0
1444,42,F,Urban,1,0,Informal,6741.761876178442,114,38,0,0,0
1445,25,M,Urban,1,0,Self-Employed,14268.921129351156,15,10,0,1,0
1446,20,F,Urban,0,0,Informal,18905.546630455312,109,16,0,1,0
1447,71,M,Rural,0,0,Informal,12888.442517717674,19,4,0,0,0
1448,72,M,Urban,1,1,Self-Employed,21776.903809638567,50,47,0,0,0
1449,60,F,Rural,0,0,Informal,2150.960785943485,17,22,0,0,0
1450,23,M,Rural,1,0,Self-Employed,7655.618052662071,117,0,0,1,0
1451,34,M,Rural,0,0,Informal,24981.422623317132,60,11,0,1,0
1452,20,F,Rural,0,0,Informal,6127.490389939614,106,28,0,1,0
1453,20,F,Rural,0,0,Informal,5497.098891103714,4,24,0,1,0
1454,32,F,Urban,0,1,Private Sector,11059.095090429852,5,25,0,0,0
1455,50,M,Rural,0,0,Self-Employed,12066.252445154047,64,3,0,0,0
1456,21,F,Rural,0,0,Informal,7976.58346676526,6,43,0,0,0
1457,74,F,Urban,1,0,Informal,53470.32323120642,65,41,0,0,0
1458,43,F,Urban,1,1,Self-Employed,15386.035764053566,85,10,0,0,0
1459,33,M,Rural,0,0,Self-Employed,5941.4987808401165,59,18,0,1,0
1460,47,M,Urban,1,0,Informal,3867.7068109440334,94,4,0,0,0
1461,63,M,Rural,0,1,Informal,16923.93614908676,13,6,0,1,0
1462,35,M,Rural,1,1,Informal,5829.928478600106,30,42,0,0,0
1463,20,F,Urban,0,0,Self-Employed,68467.77306611228,20,5,0,0,0
1464,20,M,Rural,1,1,Self-Employed,17229.48171728055,60,17,0,0,0
1465,66,M,Rural,0,0,Self-Employed,19148.90059017719,48,49,0,1,0
1466,24,M,Rural,0,0,Self-Employed,14927.68378609384,65,16,0,1,0
1467,54,F,Rural,1,0,Informal,30009.778398550538,19,34,0,1,0
1468,39,M,Rural,0,0,Self-Employed,1800.363827550035,54,5,0,1,0
1469,62,M,Urban,1,0,Self-Employed,4672.301137552755,92,43,0,0,0
1470,21,M,Rural,0,1,Informal,27982.466904475943,9,46,0,1,0
1471,69,F,Urban,0,0,Private Sector,40639.14058062805,94,45,0,0,0
1472,57,M,Rural,1,1,Informal,4554.164574797064,27,31,0,0,0
1473,43,F,Urban,1,1,Self-Employed,2855.8307845423997,104,48,0,0,0
1474,29,M,Rural,1,1,Self-Employed,13989.19374291056,97,34,0,1,0
1475,73,M,Rural,1,0,Public Sector,18040.11088885898,54,18,0,1,0
1476,35,M,Rural,0,1,Informal,13765.612412883042,9,44,0,0,0
1477,45,M,Rural,1,1,Public Sector,11664.668254648888,46,13,0,0,0
1478,40,M,Urban,0,0,Informal,2780.925226334731,75,42,0,0,0
1479,31,F,Urban,0,1,Informal,9063.538576675319,41,46,1,1,1
1480,41,F,Urban,0,0,Public Sector,10211.830505443422,76,22,0,1,0
1481,26,M,Rural,0,0,Informal,7890.626730570198,98,11,0,1,0
1482,18,M,Rural,1,0,Self-Employed,2636.037875086645,114,7,0,0,0
1483,34,F,Urban,0,1,Informal,19532.054824573228,48,26,0,0,0
1484,24,M,Urban,0,1,Private Sector,24456.05202109488,118,33,2,1,1
1485,41,M,Rural,0,0,Self-Employed,6478.908649482062,30,29,0,0,0
1486,67,M,Urban,1,0,Informal,10543.298448583135,113,32,1,1,0
1487,27,M,Rural,1,1,Self-Employed,8221.383412302926,17,1,1,0,0
1488,18,M,Urban,0,0,Informal,8285.557287852564,65,2,0,0,0
1489,24,F,Rural,0,0,Self-Employed,18152.35737018077,81,13,0,0,0
1490,46,F,Rural,1,1,Self-Employed,18506.516031919862,5,44,1,1,0
1491,33,F,Urban,0,0,Self-Employed,28907.027070666278,53,25,0,0,0
1492,45,M,Rural,1,0,Self-Employed,28429.033874077424,33,16,0,0,0
1493,19,M,Rural,0,0,Self-Employed,10663.4590182573,98,33,0,1,0
1494,36,M,Rural,1,0,Self-Employed,118860.58781142755,57,21,0,1,0
1495,41,M,Rural,1,0,Public Sector,42276.411920830615,13,7,0,0,0
1496,42,M,Urban,1,0,Informal,7226.506882032347,5,25,0,0,0
1497,49,M,Urban,1,0,Informal,13538.625600470717,3,34,0,0,0
1498,62,M,Rural,1,0,Self-Employed,2498.3163950952894,5,45,0,1,0
1499,44,M,Urban,1,0,Informal,12504.31559979594,58,18,0,1,0
1500,65,M,Urban,1,0,Informal,46675.692992179254,39,8,0,0,0
1501,48,F,Urban,0,1,Self-Employed,113217.56286746729,25,43,1,1,0
1502,32,M,Rural,0,0,Self-Employed,11103.328192678291,47,18,0,1,0
1503,31,F,Rural,0,0,Informal,15993.359973914263,53,7,0,1,0
1504,36,M,Rural,1,0,Informal,19856.22082185423,70,25,0,0,0
1505,52,F,Rural,1,0,Informal,59622.35476313173,60,2,0,1,0
1506,31,M,Urban,0,0,Informal,5572.747813303863,112,49,0,0,0
1507,70,F,Rural,0,0,Informal,102378.64699499932,45,38,1,0,1
1508,45,M,Rural,0,0,Self-Employed,9493.52718116807,47,21,0,1,0
1509,67,M,Urban,0,1,Informal,4797.73808860901,50,27,0,1,0
1510,56,F,Rural,0,0,Self-Employed,9507.288959494545,6,19,1,1,0
1511,37,M,Rural,0,1,Private Sector,6401.828943029915,90,23,0,1,0
1512,31,M,Urban,1,0,Informal,17110.15727313959,65,46,0,0,0
1513,60,F,Urban,0,0,Private Sector,3262.0388576322575,48,36,0,0,0
1514,36,M,Rural,0,0,Informal,13702.519991367402,43,33,0,0,0
1515,32,F,Urban,0,1,Self-Employed,20810.192233740556,62,48,0,0,0
1516,71,F,Urban,1,0,Private Sector,40066.27349522356,108,8,1,1,0
1517,45,M,Urban,1,0,Self-Employed,21089.021489956725,48,45,0,0,0
1518,20,M,Rural,1,0,Informal,38140.90428999779,52,8,0,0,0
1519,46,M,Urban,1,1,Informal,7536.316903039429,16,12,0,0,0
1520,44,F,Urban,0,0,Informal,16770.475530258023,39,32,1,0,1
1521,67,M,Rural,0,0,Private Sector,2056.2545141843148,90,6,0,1,0
1522,58,M,Urban,1,0,Informal,11168.277118863194,87,23,0,0,0
1523,28,M,Urban,0,0,Self-Employed,16670.967815128326,96,16,0,1,0
1524,26,F,Rural,1,0,Informal,17922.443611996518,59,0,1,0,1
1525,52,F,Urban,0,0,Informal,3472.9555998480323,108,9,0,1,0
1526,20,F,Rural,1,0,Informal,8954.310153188078,67,22,0,1,0
1527,36,F,Urban,0,1,Informal,10010.748099606557,16,4,0,0,0
1528,25,F,Urban,0,1,Self-Employed,8679.879528635922,19,46,0,1,0
1529,19,F,Rural,0,1,Informal,21851.561942245575,60,21,2,0,1
1530,70,F,Rural,0,0,Informal,10286.226617626875,45,37,0,0,0
1531,23,F,Rural,1,0,Self-Employed,13246.44606473367,13,10,0,0,0
1532,18,M,Urban,0,0,Informal,8269.483455353922,6,27,0,1,0
1533,71,F,Rural,1,0,Self-Employed,28677.914012737227,74,5,0,1,0
1534,28,F,Urban,1,0,Self-Employed,30436.88135359995,90,9,0,0,0
1535,64,M,Rural,0,0,Self-Employed,9560.063132837962,27,34,0,0,0
1536,19,M,Rural,0,0,Informal,119670.13862848666,30,16,0,0,0
1537,26,M,Urban,0,0,Informal,6626.5578291942165,64,49,0,0,0
1538,24,F,Rural,1,1,Self-Employed,27385.81716182015,15,49,0,0,0
1539,58,M,Rural,0,0,Public Sector,5717.131461035231,100,6,1,1,1
1540,53,F,Rural,1,0,Informal,22707.31513132196,71,32,0,0,0
1541,45,M,Rural,0,0,Informal,21333.336032588773,44,39,0,1,0
1542,31,F,Rural,0,0,Informal,5445.977335499716,69,13,0,0,1
1543,23,M,Rural,0,0,Self-Employed,11020.810563115574,20,42,0,0,0
1544,50,F,Urban,0,0,Informal,54514.09453404673,38,36,0,0,0
1545,31,F,Rural,0,0,Private Sector,6377.820791302984,64,16,0,1,0
1546,51,M,Rural,1,0,Informal,16873.772884186594,115,4,0,1,0
1547,57,M,Rural,0,0,Private Sector,16001.05784671579,101,22,0,0,0
1548,66,M,Rural,0,0,Informal,11827.66599147027,76,18,2,0,1
1549,46,M,Urban,1,0,Informal,3062.90378827859,40,26,1,1,0
1550,18,F,Rural,1,0,Informal,23740.151098818125,111,11,0,0,0
1551,33,F,Rural,1,0,Informal,12348.822963597695,16,15,0,0,0
1552,66,F,Rural,0,1,Private Sector,29587.271874392416,36,44,0,1,0
1553,48,F,Urban,0,0,Informal,14726.877278420958,52,42,0,1,0
1554,53,M,Urban,0,0,Informal,12882.156177147113,66,36,0,0,0
1555,44,F,Urban,1,1,Private Sector,16482.52209563987,81,17,0,1,0
1556,27,F,Urban,1,0,Informal,5552.471116551814,50,24,1,0,0
1557,69,M,Urban,1,0,Informal,42553.10001835057,113,14,0,0,0
1558,62,F,Urban,1,0,Informal,9060.608237817398,50,20,0,0,0
1559,74,M,Rural,1,0,Informal,9154.25225839079,75,25,0,0,0
1560,66,F,Urban,1,0,Public Sector,34401.658665853014,6,42,0,0,0
1561,34,F,Urban,1,0,Informal,14911.630558406941,19,39,0,0,0
1562,32,F,Urban,1,0,Self-Employed,10126.013441883666,27,9,0,0,0
1563,32,M,Rural,0,0,Informal,17035.91565885161,1,47,0,0,0
1564,70,F,Urban,1,0,Informal,20187.326153355407,104,3,0,1,0
1565,49,M,Rural,1,0,Self-Employed,11129.464212065204,75,2,0,0,0
1566,43,F,Urban,0,0,Self-Employed,25588.21245471765,102,42,0,1,0
1567,73,M,Rural,0,0,Self-Employed,4427.451917799398,40,14,0,1,0
1568,52,F,Rural,0,0,Informal,15085.221526042074,13,42,0,0,0
1569,69,F,Urban,0,0,Informal,23207.684998839635,40,3,0,1,0
1570,74,M,Rural,0,0,Self-Employed,20119.788040439984,3,12,0,1,0
1571,22,M,Rural,0,0,Self-Employed,2036.898199521133,37,41,0,0,0
1572,38,F,Rural,0,0,Informal,11056.225710443889,13,9,0,0,0
1573,59,M,Urban,1,0,Informal,4632.2290865748255,26,25,0,0,0
1574,64,M,Urban,0,0,Self-Employed,34222.560485860566,77,36,0,0,0
1575,26,M,Urban,1,1,Informal,8950.671924650673,115,17,0,0,0
1576,36,M,Rural,1,1,Self-Employed,31312.920518199666,29,7,0,0,0
1577,49,F,Urban,1,0,Self-Employed,4621.099450331054,117,41,1,1,0
1578,63,F,Urban,1,0,Informal,16722.948765809804,91,31,0,1,0
1579,24,M,Rural,1,1,Informal,12312.56404476264,15,45,0,1,0
1580,52,M,Rural,0,0,Self-Employed,111667.2128669177,1,35,0,0,0
1581,34,M,Rural,1,0,Self-Employed,31393.782901681687,14,37,0,1,0
1582,30,M,Rural,1,1,Public Sector,29825.840314470883,86,31,0,0,0
1583,47,F,Rural,1,0,Self-Employed,61961.54310050592,80,33,0,0,0
1584,41,M,Rural,1,0,Informal,15352.553307614813,106,21,2,0,0
1585,54,F,Rural,0,0,Informal,11298.41801909349,63,46,0,0,0
1586,36,F,Rural,1,0,Self-Employed,10313.447463173976,6,40,0,1,0
1587,64,F,Rural,1,0,Informal,15903.211223604003,119,12,0,1,0
1588,22,F,Urban,1,0,Self-Employed,1333.9835710907087,104,46,0,0,0
1589,67,M,Rural,1,0,Informal,12257.38598211674,86,11,0,0,0
1590,19,M,Rural,1,0,Informal,14668.479738644663,110,35,0,1,0
1591,59,M,Urban,1,0,Informal,10800.44508155083,34,46,0,0,0
1592,37,F,Rural,0,0,Public Sector,3594.991787510359,64,20,0,1,0
1593,39,F,Rural,0,1,Self-Employed,10852.53244356439,64,9,0,1,0
1594,19,M,Rural,0,0,Self-Employed,3586.97187977611,34,49,0,1,0
1595,58,M,Rural,1,1,Informal,50565.72210820811,119,39,1,0,1
1596,27,M,Rural,1,0,Public Sector,9958.112711770033,67,22,0,0,0
1597,55,F,Rural,0,0,Public Sector,2349.269629512839,110,49,0,0,0
1598,59,F,Rural,1,0,Informal,10371.47205284797,37,5,0,0,0
1599,66,F,Rural,0,1,Self-Employed,25042.801867420952,59,26,2,0,1
1600,58,F,Urban,0,0,Public Sector,14085.278665037715,112,9,0,1,0
1601,35,M,Rural,1,1,Informal,5889.569273657456,22,9,0,0,0
1602,60,F,Rural,1,0,Informal,7111.1870051979895,65,17,1,1,1
1603,65,F,Rural,0,0,Self-Employed,9725.875689599488,95,28,0,0,0
1604,36,M,Urban,0,0,Informal,8606.665696640533,96,8,0,0,0
1605,25,F,Urban,0,1,Self-Employed,4466.54336601272,90,26,0,0,0
1606,68,M,Urban,1,1,Self-Employed,11590.543247321066,73,38,1,0,1
1607,26,F,Rural,0,0,Informal,4209.232549597471,1,7,1,0,1
1608,51,F,Rural,1,0,Informal,26140.964451936776,35,0,0,1,0
1609,31,F,Urban,1,0,Self-Employed,28822.38682696751,95,37,0,0,0
1610,25,F,Rural,0,1,Informal,5483.358493754062,60,20,0,1,1
1611,62,M,Urban,0,1,Informal,6896.076288207208,43,9,0,0,0
1612,26,F,Rural,1,0,Informal,8722.166146249026,105,43,0,0,0
1613,56,F,Rural,1,0,Self-Employed,11929.967250822241,41,21,0,1,0
1614,57,F,Rural,1,0,Informal,15025.457379537107,46,5,0,1,0
1615,21,F,Rural,1,1,Informal,17720.282706110636,49,15,0,0,0
1616,27,M,Urban,1,1,Self-Employed,17392.606734697823,41,28,1,0,0
1617,63,F,Rural,0,0,Informal,42408.98154580703,61,14,1,0,1
1618,46,F,Rural,1,0,Self-Employed,12839.918860513862,114,46,0,0,0
1619,24,M,Urban,0,0,Informal,4315.799170518671,119,31,0,0,0
1620,74,F,Urban,1,0,Self-Employed,3376.779952295309,40,3,0,0,0
1621,33,F,Urban,1,0,Informal,45281.439588947214,44,17,0,0,0
1622,18,F,Urban,1,1,Informal,18393.40950184766,103,17,0,0,0
1623,70,F,Urban,1,0,Informal,14431.734862020414,69,7,0,0,0
1624,18,M,Rural,0,1,Private Sector,17522.34429566277,22,1,0,1,0
1625,49,F,Urban,0,1,Self-Employed,13908.259417300866,66,5,2,0,1
1626,74,M,Urban,0,0,Informal,17301.943719833056,95,34,0,1,0
1627,50,F,Rural,1,1,Informal,9081.115083267105,49,12,0,0,0
1628,51,M,Urban,0,0,Informal,28457.877119545396,74,20,0,0,0
1629,40,F,Rural,0,0,Informal,8039.569450101027,93,7,0,0,0
1630,25,F,Urban,1,0,Informal,5939.577671581097,15,47,0,1,0
1631,50,F,Rural,0,0,Public Sector,3163.2248031061245,116,49,0,1,0
1632,69,F,Urban,0,0,Informal,10115.692786291318,8,34,0,0,0
1633,23,M,Rural,0,0,Public Sector,33726.02436097811,14,16,0,1,0
1634,68,F,Rural,0,0,Informal,8485.744283971992,36,30,1,1,1
1635,41,F,Rural,0,0,Self-Employed,4061.000721862399,3,19,0,1,0
1636,48,M,Urban,1,0,Informal,15365.583912431592,79,45,0,0,0
1637,27,F,Rural,0,0,Informal,7267.508255709886,63,30,0,0,0
1638,53,F,Urban,0,0,Self-Employed,42219.46638511055,43,6,0,1,0
1639,28,F,Rural,1,1,Informal,28903.015689053955,118,4,1,0,0
1640,33,F,Rural,0,0,Public Sector,4426.246308962318,33,39,0,0,0
1641,59,M,Rural,1,0,Self-Employed,10645.656177229579,105,36,0,0,0
1642,20,F,Urban,1,0,Private Sector,6686.233102056948,70,36,0,0,0
1643,43,M,Rural,0,0,Self-Employed,4834.917460852296,83,16,2,1,1
1644,51,M,Urban,0,0,Informal,11699.196134591723,114,33,0,0,0
1645,25,M,Rural,0,0,Informal,23543.598026471143,31,13,1,1,1
1646,34,M,Urban,0,0,Self-Employed,11460.449067645124,15,31,0,1,0
1647,37,M,Rural,1,0,Informal,8095.810657687886,95,16,0,0,0
1648,55,F,Rural,0,0,Self-Employed,2094.4238706822794,77,6,1,0,0
1649,73,M,Rural,0,0,Informal,7182.269867724964,24,41,0,0,0
1650,65,M,Rural,0,1,Self-Employed,19024.19396314007,109,40,0,0,0
1651,28,M,Rural,1,0,Informal,4181.687951340934,86,39,0,0,0
1652,19,F,Rural,1,0,Informal,34134.80099058666,65,31,0,1,0
1653,20,M,Rural,0,1,Private Sector,7670.331516755373,16,31,0,0,0
1654,51,M,Urban,1,0,Self-Employed,14285.479223318325,115,38,0,0,0
1655,26,F,Rural,1,0,Informal,8890.260947890207,63,28,0,0,0
1656,31,M,Urban,0,0,Informal,4774.142296881355,72,43,0,0,0
1657,66,F,Rural,0,0,Self-Employed,17400.597944294484,4,38,0,0,0
1658,67,M,Rural,0,0,Informal,7582.610730057499,81,27,0,0,0
1659,65,M,Rural,0,1,Self-Employed,6282.9699786073725,100,29,0,0,0
1660,32,M,Rural,0,0,Self-Employed,1828.2300413410062,95,47,0,0,0
1661,53,F,Rural,1,0,Informal,34688.80960209342,45,25,0,0,0
1662,52,M,Urban,0,0,Informal,12294.926837898494,24,5,0,1,0
1663,28,F,Urban,0,0,Informal,29651.811997889832,53,42,0,1,0
1664,49,M,Rural,0,1,Informal,20094.007816621317,67,0,0,0,0
1665,47,F,Rural,1,0,Self-Employed,29648.56306365502,33,12,0,0,0
1666,40,M,Rural,1,0,Informal,7790.86484956586,74,16,0,1,0
1667,60,M,Urban,0,0,Private Sector,4080.8415807015144,111,1,0,0,0
1668,56,M,Rural,0,0,Self-Employed,22520.410397085896,15,10,0,0,0
1669,48,F,Rural,0,0,Informal,13577.672577254983,30,8,0,0,0
1670,59,M,Rural,0,0,Self-Employed,8424.756890622808,55,27,0,1,0
1671,61,F,Rural,0,0,Informal,22163.315179206977,21,44,0,0,0
1672,50,F,Urban,1,0,Informal,15654.715828539862,92,14,0,0,0
1673,33,F,Rural,0,0,Self-Employed,20397.625678214983,8,19,0,0,0
1674,61,M,Rural,0,0,Informal,5399.747438361143,5,34,1,1,0
1675,58,F,Urban,1,0,Informal,26745.35721020405,43,33,1,1,0
1676,74,F,Urban,1,0,Informal,12189.356898825017,50,47,1,1,1
1677,26,F,Rural,0,0,Informal,29141.517152272325,84,26,0,0,0
1678,41,F,Rural,0,1,Self-Employed,26545.769199848666,18,38,0,0,0
1679,70,F,Urban,1,0,Private Sector,21185.26982259377,94,42,0,1,0
1680,47,F,Rural,1,0,Self-Employed,11193.87504278163,21,21,0,0,0
1681,71,F,Rural,1,0,Private Sector,21583.369874629243,113,41,0,1,0
1682,18,M,Rural,0,0,Self-Employed,29751.994428233895,61,49,0,1,0
1683,20,F,Rural,0,1,Informal,19878.803608385504,92,5,2,0,1
1684,63,F,Urban,1,0,Public Sector,14387.296116234782,4,38,1,0,0
1685,38,F,Urban,0,0,Informal,21622.76731408437,86,31,0,1,0
1686,47,F,Urban,1,0,Informal,8034.173489455392,51,40,1,1,0
1687,42,M,Urban,1,0,Private Sector,41077.452348936466,60,27,1,1,0
1688,41,M,Urban,1,0,Self-Employed,3186.1261917914576,4,10,0,0,0
1689,71,M,Urban,0,0,Public Sector,12575.99581732768,74,21,0,0,0
1690,23,F,Urban,0,0,Informal,8841.896515331053,111,34,0,0,0
1691,62,M,Rural,1,0,Self-Employed,7326.913663584009,119,44,0,0,0
1692,68,F,Rural,0,0,Informal,15618.006736630403,106,3,0,0,0
1693,55,F,Rural,0,0,Informal,4972.323529466648,86,9,0,1,0
1694,40,F,Rural,0,0,Public Sector,68430.14782917737,26,11,0,0,0
1695,27,M,Rural,0,0,Informal,4147.821994149389,44,29,0,0,0
1696,56,F,Rural,0,0,Self-Employed,5715.90881781896,8,0,0,0,0
1697,44,M,Rural,1,1,Public Sector,5300.074178174496,27,47,0,0,0
1698,26,F,Rural,1,0,Public Sector,14340.191933804195,30,35,1,0,1
1699,38,M,Rural,0,0,Informal,27547.25824194407,80,45,0,0,0
1700,72,M,Rural,0,0,Informal,18635.591071838906,4,1,0,0,0
1701,33,M,Rural,0,0,Public Sector,39731.45376154746,111,13,0,0,0
1702,28,F,Urban,0,0,Self-Employed,6312.004459822464,88,22,0,0,0
1703,56,M,Rural,0,0,Informal,20723.01454573206,81,38,0,1,0
1704,29,F,Rural,0,0,Informal,9596.883571471006,69,32,0,0,1
1705,70,F,Rural,0,0,Informal,14683.538307301706,31,20,0,1,0
1706,66,F,Urban,1,0,Private Sector,29701.947046354337,65,15,0,0,0
1707,74,M,Urban,0,1,Informal,3159.6190667445967,76,16,0,0,0
1708,70,M,Rural,0,0,Self-Employed,60164.02469461405,102,18,0,1,0
1709,31,M,Rural,1,0,Informal,10892.47874812077,82,34,1,0,0
1710,30,M,Urban,1,0,Informal,3383.6862464788614,97,43,0,1,0
1711,37,F,Urban,0,0,Self-Employed,7028.6152874965965,55,23,0,0,0
1712,44,M,Rural,0,0,Public Sector,13278.044903641392,49,45,0,1,0
1713,68,M,Rural,1,0,Informal,7027.330391151149,93,14,0,0,0
1714,59,M,Rural,1,0,Informal,2377.2714157969367,73,42,0,0,0
1715,54,F,Rural,1,0,Self-Employed,13219.684593925198,47,0,2,0,0
1716,68,M,Urban,1,0,Informal,6867.966570679214,53,37,0,1,0
1717,54,F,Urban,0,0,Informal,20597.70554320101,67,47,0,1,0
1718,39,M,Urban,0,0,Self-Employed,5204.678007592198,75,13,0,0,0
1719,41,F,Urban,0,0,Informal,74700.84228642637,43,34,1,0,1
1720,47,F,Rural,1,0,Self-Employed,18451.967224411354,19,3,0,1,0
1721,23,M,Urban,1,0,Informal,14320.660448699311,107,42,0,0,0
1722,60,M,Rural,1,1,Self-Employed,20141.17968226933,36,24,0,1,0
1723,55,M,Rural,0,0,Self-Employed,2849.2558581814606,20,21,0,1,0
1724,59,M,Urban,0,0,Self-Employed,8221.077155146259,30,46,0,0,0
1725,48,M,Rural,1,0,Self-Employed,50941.82742719525,104,46,1,0,0
1726,62,F,Urban,0,0,Self-Employed,9470.309359002837,20,11,0,0,0
1727,72,F,Urban,1,1,Informal,11634.875224968706,83,47,0,1,0
1728,50,M,Urban,1,0,Informal,8423.859875264845,50,10,1,1,1
1729,43,F,Urban,0,0,Informal,39483.157025355846,73,40,0,1,0
1730,23,M,Rural,1,1,Self-Employed,10059.930806099805,87,38,0,0,0
1731,62,F,Rural,0,0,Informal,4494.253071872938,27,25,0,1,0
1732,69,M,Urban,1,0,Informal,96285.70105896622,48,29,0,0,0
1733,57,F,Rural,0,0,Self-Employed,4072.4670656307467,95,19,0,0,0
1734,67,F,Urban,1,0,Self-Employed,11317.6510052948,117,20,0,0,0
1735,67,M,Rural,1,0,Informal,6239.077181308537,102,25,0,0,0
1736,63,M,Rural,1,1,Informal,6979.566870876829,36,43,0,1,0
1737,46,M,Rural,0,0,Self-Employed,5240.420635977614,29,24,0,0,0
1738,23,F,Urban,0,0,Public Sector,7942.864652907797,113,29,0,0,0
1739,18,F,Urban,0,0,Self-Employed,26883.005687990477,82,35,0,1,0
1740,29,F,Urban,1,0,Informal,2671.603218717787,24,46,1,1,1
1741,42,F,Rural,1,0,Self-Employed,33545.87122443262,78,43,0,1,0
1742,60,F,Rural,1,0,Informal,29223.879898824303,39,18,0,0,0
1743,43,M,Rural,0,0,Informal,18384.63241581031,19,43,2,0,1
1744,19,F,Rural,1,0,Informal,13533.987422754091,20,22,0,0,0
1745,29,F,Rural,1,0,Informal,15265.251168071532,46,4,2,0,1
1746,73,M,Rural,0,1,Self-Employed,38206.19482534565,29,3,0,0,0
1747,74,F,Rural,0,1,Self-Employed,3027.205566986898,94,10,0,0,0
1748,39,M,Rural,1,0,Self-Employed,21891.5228697712,19,18,1,1,0
1749,63,M,Urban,1,0,Self-Employed,6735.083204453133,23,20,0,0,0
1750,59,F,Urban,1,1,Informal,23685.563894340103,75,8,1,0,1
1751,71,M,Rural,0,0,Self-Employed,7488.64183326251,52,8,0,0,0
1752,68,M,Rural,1,0,Self-Employed,21536.812833509666,24,1,0,1,0
1753,53,M,Urban,0,0,Self-Employed,3544.7919089822053,9,45,0,1,0
1754,40,F,Urban,1,0,Informal,3158.8530071219034,11,12,0,0,0
1755,53,F,Urban,0,1,Self-Employed,11176.54576164026,35,32,0,0,0
1756,36,M,Rural,0,1,Self-Employed,38578.36964267465,32,24,0,1,0
1757,37,M,Rural,1,0,Informal,18789.444762892665,70,18,0,1,0
1758,52,M,Urban,1,0,Public Sector,18681.97764088425,81,12,0,1,0
1759,50,F,Rural,1,0,Informal,24347.3442349325,20,3,0,0,0
1760,51,M,Rural,0,0,Informal,8905.65611980025,52,5,0,1,0
1761,39,F,Urban,0,0,Self-Employed,19942.772858175264,56,33,0,1,0
1762,41,F,Rural,0,0,Self-Employed,7694.681282846578,19,22,0,0,0
1763,18,M,Urban,1,0,Self-Employed,9516.772704326742,59,48,1,1,0
1764,52,F,Urban,1,0,Informal,10510.640460679253,8,7,0,0,0
1765,50,F,Rural,0,1,Private Sector,7907.767931154634,38,46,0,0,0
1766,71,F,Urban,0,0,Informal,11604.898464445034,87,4,0,0,0
1767,46,M,Rural,0,0,Informal,9980.380811508352,30,36,0,0,0
1768,44,F,Urban,0,0,Self-Employed,6945.790143096709,84,48,0,1,0
1769,21,F,Urban,0,0,Informal,10933.006781302081,13,7,0,1,0
1770,29,F,Urban,0,1,Self-Employed,13852.706057510239,55,23,0,0,0
1771,37,F,Rural,0,1,Private Sector,5075.252588444311,108,46,1,0,0
1772,39,M,Urban,0,1,Informal,17085.54620267118,63,40,0,0,0
1773,38,F,Urban,0,0,Informal,8242.664318243582,98,10,0,0,0
1774,40,F,Urban,0,0,Informal,14336.815595841708,29,8,0,0,0
1775,61,M,Urban,1,1,Self-Employed,7185.24727540982,23,16,0,1,0
1776,25,M,Rural,0,1,Self-Employed,28351.049506389576,58,23,0,1,0
1777,36,M,Urban,0,1,Private Sector,26289.254849940942,30,14,0,0,0
1778,27,F,Rural,1,0,Self-Employed,5284.387447434996,87,4,0,0,0
1779,35,M,Rural,0,0,Private Sector,18620.573328276354,42,24,0,1,0
1780,57,F,Urban,1,0,Informal,38911.31072434414,92,20,0,1,0
1781,20,M,Urban,1,0,Informal,5730.052865259659,5,15,1,1,1
1782,37,M,Urban,1,0,Informal,6104.976382223555,41,41,0,0,0
1783,19,F,Rural,0,0,Self-Employed,22028.02018825755,29,14,1,1,0
1784,72,M,Rural,0,0,Informal,4299.612688319305,81,44,1,0,1
1785,59,F,Rural,0,0,Informal,6568.315273551332,25,0,0,1,0
1786,31,M,Rural,1,0,Informal,5433.2394438504725,58,25,1,0,0
1787,29,F,Urban,0,0,Informal,22248.067752983072,43,47,1,1,1
1788,23,M,Rural,1,0,Self-Employed,7030.964677773303,88,14,0,0,0
1789,44,F,Rural,1,0,Public Sector,9743.350015196713,45,32,0,1,0
1790,60,F,Rural,1,1,Informal,6723.496525217312,83,36,0,1,0
1791,51,M,Rural,0,1,Self-Employed,30663.668797926857,11,17,0,1,0
1792,68,M,Urban,1,0,Informal,6151.882666578567,90,31,0,0,0
1793,37,M,Urban,0,0,Informal,3967.7043652692596,77,32,0,0,1
1794,33,F,Rural,0,1,Informal,3845.2316103289595,20,23,0,1,0
1795,45,F,Rural,1,1,Self-Employed,21310.404638193013,13,18,0,1,0
1796,29,M,Rural,0,0,Self-Employed,22577.63529609532,39,23,0,0,0
1797,73,M,Rural,1,0,Self-Employed,33218.64691789649,118,7,0,1,0
1798,28,F,Urban,1,0,Self-Employed,4461.5180280572995,32,24,0,0,0
1799,45,F,Urban,1,0,Informal,10168.533603043892,57,16,1,1,0
1800,47,F,Rural,0,0,Self-Employed,85294.26786712234,54,16,0,0,0
1801,21,M,Urban,0,0,Self-Employed,9606.254862205154,36,12,0,0,0
